time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-04-30T11:26:55.230Z,37.209,-97.9865,2.24,2.45,ml,18,70,,0.09,ismpkansas,ismpkansas70099753,2015-07-19T23:09:03.190Z,"Kansas",earthquake
2015-04-29T22:35:17.070Z,37.0231667,-97.94,6.37,1.82,ml,14,84,0.06874,0.06,ismpkansas,ismpkansas70099393,2015-07-19T23:08:42.960Z,"Kansas",earthquake
2015-04-29T07:15:34.180Z,36.9681667,-97.6335,6.18,1.62,ml,18,91,0.1324,0.06,ismpkansas,ismpkansas70099088,2015-07-26T19:28:59.250Z,"Oklahoma",earthquake
2015-04-29T07:01:52.720Z,37.0236667,-97.9415,6.21,2.77,ml,18,85,0.06891,0.07,ismpkansas,ismpkansas70099083,2015-07-19T23:08:29.500Z,"18km SSE of Anthony, Kansas",earthquake
2015-04-29T00:14:53.620Z,37.0236667,-97.9435,5.65,1.77,ml,16,85,0.06853,0.06,ismpkansas,ismpkansas70098968,2015-07-19T23:08:12.990Z,"Kansas",earthquake
2015-04-28T23:28:51.210Z,37.0253333,-97.9368333,6.53,1.86,ml,18,83,0.07153,0.06,ismpkansas,ismpkansas70098958,2015-07-19T23:08:09.090Z,"Kansas",earthquake
2015-04-28T22:54:50.570Z,37.0263333,-97.9371667,5.77,2.09,ml,18,83,0.07241,0.06,ismpkansas,ismpkansas70098938,2015-07-19T23:08:02.510Z,"Kansas",earthquake
2015-04-28T22:18:54.360Z,37.0241667,-97.9426667,6.83,4.04,ml,19,85,,0.09,ismpkansas,ismpkansas70098923,2015-07-19T23:07:57.470Z,"18km SE of Anthony, Kansas",earthquake
2015-04-28T21:54:26.230Z,37.299,-97.6118333,4.96,1.82,ml,16,236,0.04269,0.06,ismpkansas,ismpkansas70098898,2015-07-19T23:07:53.510Z,"Kansas",earthquake
2015-04-28T19:44:48.560Z,37.137,-97.6465,5.34,2.03,ml,18,68,0.02254,0.06,ismpkansas,ismpkansas70098848,2015-07-19T23:07:49.600Z,"Kansas",earthquake
2015-04-28T17:08:53.840Z,37.0533333,-97.9143333,6.77,2.46,ml,17,72,0.06465,0.05,ismpkansas,ismpkansas70098773,2015-07-19T23:07:43.740Z,"Kansas",earthquake
2015-04-28T06:55:55.590Z,37.2131667,-97.8903333,2.9,1.76,ml,16,80,0.01804,0.05,ismpkansas,ismpkansas70098628,2015-07-19T23:07:32.470Z,"Kansas",earthquake
2015-04-28T03:37:22.330Z,37.2776667,-97.6321667,4.77,1.54,ml,15,197,0.02614,0.06,ismpkansas,ismpkansas70098583,2015-07-19T23:07:28.760Z,"Kansas",earthquake
2015-04-28T02:21:52.350Z,37.0503333,-97.9175,4.94,1.73,ml,17,74,0.06853,0.07,ismpkansas,ismpkansas70098553,2015-07-19T23:07:25.080Z,"Kansas",earthquake
2015-04-27T23:28:10.120Z,37.1371667,-97.6463333,4.98,1.76,ml,18,68,0.02241,0.06,ismpkansas,ismpkansas70098498,2015-07-19T23:07:21.360Z,"Kansas",earthquake
2015-04-27T20:14:59.870Z,37.1468333,-98.0215,6.86,1.5,ml,10,88,0.06329,0.04,ismpkansas,ismpkansas70098453,2015-07-19T23:07:17.580Z,"Kansas",earthquake
2015-04-27T15:38:39.340Z,37.0701667,-97.6405,5.35,1.87,ml,16,84,0.06819,0.04,ismpkansas,ismpkansas70098383,2015-07-19T23:07:08.490Z,"Kansas",earthquake
2015-04-27T15:16:21.910Z,37.0693333,-97.639,4.86,2.28,ml,19,86,0.06869,0.05,ismpkansas,ismpkansas70098368,2015-07-19T23:07:03.610Z,"Kansas",earthquake
2015-04-27T14:02:46.670Z,37.0766667,-97.7915,5.51,1.54,ml,14,90,0.07205,0.04,ismpkansas,ismpkansas70098353,2015-07-19T23:06:58.400Z,"Kansas",earthquake
2015-04-27T02:25:52.610Z,37.0533333,-97.9136667,5.47,2.14,ml,17,72,0.06437,0.07,ismpkansas,ismpkansas70098258,2015-07-19T23:06:53.640Z,"Kansas",earthquake
2015-04-26T02:51:04.090Z,37.0686667,-97.6401667,4.9,1.73,ml,12,107,0.06957,0.03,ismpkansas,ismpkansas70097738,2015-07-19T23:06:44.960Z,"Kansas",earthquake
2015-04-24T16:30:08.550Z,37.2961667,-97.6176667,4.75,1.62,ml,12,187,0.03604,0.04,ismpkansas,ismpkansas70097183,2015-07-19T23:06:35.140Z,"Kansas",earthquake
2015-04-24T16:26:45.020Z,37.2956667,-97.6163333,5.01,1.92,ml,12,186,0.03504,0.06,ismpkansas,ismpkansas70097178,2015-07-19T23:06:30.840Z,"Kansas",earthquake
2015-04-24T16:02:45.880Z,37.259,-97.9278333,1.27,1.69,ml,14,137,0.04714,0.06,ismpkansas,ismpkansas70097173,2015-07-19T23:06:27.020Z,"Kansas",earthquake
2015-04-24T13:55:39.910Z,37.0866667,-98.042,6.21,1.52,ml,13,105,0.05618,0.05,ismpkansas,ismpkansas70097158,2015-07-19T23:06:23.540Z,"Kansas",earthquake
2015-04-24T13:16:54.020Z,37.1473333,-98.021,6.45,1.51,ml,13,87,0.06384,0.04,ismpkansas,ismpkansas70097138,2015-07-19T23:06:18.480Z,"Kansas",earthquake
2015-04-24T11:32:53.210Z,37.086,-98.041,6.09,2.08,ml,19,105,0.05722,0.06,ismpkansas,ismpkansas70097123,2015-07-19T23:06:14.850Z,"Kansas",earthquake
2015-04-24T09:45:59.600Z,37.2698333,-97.6258333,3.12,1.73,ml,11,114,0.034,0.07,ismpkansas,ismpkansas70097093,2015-07-19T23:06:09.690Z,"Kansas",earthquake
2015-04-24T06:49:22.590Z,37.0243333,-97.9433333,5.53,1.67,ml,15,116,0.06921,0.08,ismpkansas,ismpkansas70097053,2015-07-19T23:06:03.570Z,"Kansas",earthquake
2015-04-24T06:37:37.010Z,37.026,-97.9405,5.87,2.34,ml,20,84,0.07137,0.06,ismpkansas,ismpkansas70097048,2015-07-19T23:05:59.860Z,"Kansas",earthquake
2015-04-24T05:53:40.210Z,37.2886667,-97.6151667,4.2,1.51,ml,14,159,,0.08,ismpkansas,ismpkansas70097023,2015-07-19T23:05:53.480Z,"Kansas",earthquake
2015-04-24T01:15:07.440Z,37.0253333,-97.9391667,5.89,1.82,ml,16,84,0.071,0.05,ismpkansas,ismpkansas70096938,2015-07-19T23:05:44.500Z,"Kansas",earthquake
2015-04-23T20:09:49.360Z,37.2245,-97.8718333,3.49,1.89,ml,18,78,0.02573,0.05,ismpkansas,ismpkansas70096893,2015-07-19T23:05:40.800Z,"Kansas",earthquake
2015-04-23T18:05:07.070Z,37.0876667,-98.0343333,6.2,2.4,ml,18,100,0.06035,0.05,ismpkansas,ismpkansas70096853,2015-07-19T23:05:37.020Z,"Kansas",earthquake
2015-04-23T03:35:50.450Z,37.0231667,-97.9408333,3,2.26,ml,17,85,0.1014,0.06,ismpkansas,ismpkansas70096668,2015-07-19T23:05:29.730Z,"Kansas",earthquake
2015-04-22T13:48:10.580Z,37.0543333,-97.916,5.94,2.9,ml,17,72,,0.07,ismpkansas,ismpkansas70096498,2015-07-19T23:05:20.580Z,"15km SE of Anthony, Kansas",earthquake
2015-04-22T12:03:14.460Z,37.0015,-97.5965,4.66,2.21,ml,18,87,0.1355,0.06,ismpkansas,ismpkansas70096488,2015-07-19T23:05:16.910Z,"Oklahoma",earthquake
2015-04-22T07:37:41.530Z,37.0848333,-98.0401667,5.91,2.42,ml,17,106,0.05849,0.05,ismpkansas,ismpkansas70096438,2015-07-19T23:05:13.170Z,"Kansas",earthquake
2015-04-22T04:31:18.150Z,37.241,-97.9628333,2.21,2.02,ml,15,105,0.01566,0.06,ismpkansas,ismpkansas70096378,2015-07-19T23:05:04.110Z,"Kansas",earthquake
2015-04-21T19:13:25.730Z,37.0025,-97.599,5.65,1.84,ml,19,85,0.09757,0.07,ismpkansas,ismpkansas70096168,2015-07-19T23:04:57.020Z,"Kansas",earthquake
2015-04-21T11:03:32.440Z,37.0951667,-97.841,4.34,1.53,ml,16,62,0.0284,0.06,ismpkansas,ismpkansas70096063,2015-07-19T23:04:48.340Z,"Kansas",earthquake
2015-04-21T10:06:43.930Z,37.1926667,-97.872,5.37,1.84,ml,18,53,0.007319,0.04,ismpkansas,ismpkansas70096033,2015-07-19T23:04:42.010Z,"Kansas",earthquake
2015-04-21T03:26:14.010Z,37.076,-97.7951667,5.33,1.51,ml,15,76,0.0401,0.05,ismpkansas,ismpkansas70095903,2015-07-19T23:04:30.900Z,"Kansas",earthquake
2015-04-21T02:52:42.330Z,37.0753333,-97.7946667,5.85,1.69,ml,19,52,0.03933,0.04,ismpkansas,ismpkansas70095883,2015-07-19T23:04:25.640Z,"Kansas",earthquake
2015-04-21T02:03:55.410Z,37.006,-97.5935,5.97,2.04,ml,19,85,0.09287,0.05,ismpkansas,ismpkansas70095868,2015-07-19T23:04:21.590Z,"3km SSE of Caldwell, Kansas",earthquake
2015-04-20T23:01:07.230Z,37.0558333,-97.8141667,3.02,2.52,ml,19,70,0.07028,0.08,ismpkansas,ismpkansas70095813,2015-07-19T23:04:17.110Z,"Kansas",earthquake
2015-04-20T21:06:15.820Z,37.2425,-97.9638333,2.34,2.05,ml,15,105,0.01674,0.05,ismpkansas,ismpkansas70095753,2015-07-19T23:04:10.500Z,"Kansas",earthquake
2015-04-20T17:36:54.970Z,37.0585,-97.8143333,6.1,1.82,ml,20,69,0.0422,0.04,ismpkansas,ismpkansas70095703,2015-07-19T23:04:05.530Z,"Kansas",earthquake
2015-04-20T16:46:52.460Z,37.093,-97.6028333,4.31,1.62,ml,15,113,0.0448,0.05,ismpkansas,ismpkansas70095688,2015-07-19T23:04:01.910Z,"Kansas",earthquake
2015-04-20T15:04:22.290Z,37.0583333,-97.8148333,6.01,2.49,ml,20,69,0.04252,0.05,ismpkansas,ismpkansas70095633,2015-07-19T23:03:56.970Z,"Kansas",earthquake
2015-04-20T06:52:59.190Z,37.077,-97.793,5.37,1.85,ml,19,50,0.03989,0.05,ismpkansas,ismpkansas70095523,2015-07-19T23:03:51.770Z,"Kansas",earthquake
2015-04-20T03:38:21.310Z,37.0758333,-97.7968333,5.84,2.1,ml,15,53,0.04079,0.04,ismpkansas,ismpkansas70095483,2015-07-19T23:03:45.630Z,"Kansas",earthquake
2015-04-19T23:52:15.260Z,37.0945,-97.8521667,5.08,1.69,ml,18,57,0.0214,0.04,ismpkansas,ismpkansas70095413,2015-07-19T23:03:41.880Z,"Kansas",earthquake
2015-04-19T22:33:55.970Z,37.0561667,-97.9278333,6.09,2.8,ml,20,74,0.06869,0.05,ismpkansas,ismpkansas70095403,2015-07-19T23:03:36.950Z,"14km SE of Anthony, Kansas",earthquake
2015-04-19T22:24:30.000Z,37.0761667,-97.7973333,4.91,1.54,ml,11,76,0.0413,0.04,ismpkansas,ismpkansas70095393,2015-07-19T23:03:33.270Z,"Kansas",earthquake
2015-04-19T13:59:57.000Z,37.0753333,-97.7948333,5.05,1.91,ml,17,71,0.07029,0.04,ismpkansas,ismpkansas70095323,2015-07-19T23:03:26.670Z,"Kansas",earthquake
2015-04-19T13:55:45.150Z,37.0761667,-97.7948333,5.28,1.6,ml,15,91,0.0699,0.05,ismpkansas,ismpkansas70095318,2015-07-19T23:03:22.920Z,"Kansas",earthquake
2015-04-19T10:49:59.530Z,37.0688333,-97.921,6.73,1.58,ml,13,96,0.05565,0.08,ismpkansas,ismpkansas70095258,2015-07-19T23:03:15.080Z,"Kansas",earthquake
2015-04-19T07:22:41.370Z,37.0878333,-98.0365,6.02,1.8,ml,18,101,0.05886,0.05,ismpkansas,ismpkansas70095223,2015-07-19T23:03:09.710Z,"Kansas",earthquake
2015-04-19T03:30:18.140Z,37.2055,-98.0205,4.34,1.75,ml,15,83,0.04061,0.07,ismpkansas,ismpkansas70095153,2015-07-19T23:03:05.420Z,"Kansas",earthquake
2015-04-18T11:30:37.940Z,37.0871667,-98.0358333,6,2.42,ml,18,101,0.05969,0.05,ismpkansas,ismpkansas70094963,2015-07-19T23:02:56.420Z,"Kansas",earthquake
2015-04-18T09:57:36.110Z,36.969,-97.9915,5.18,1.54,ml,19,105,0.02585,0.06,ismpkansas,ismpkansas70094928,2015-07-26T19:28:51.450Z,"Oklahoma",earthquake
2015-04-18T07:08:49.070Z,36.978,-98.0516667,5.23,1.76,ml,15,130,0.07408,0.08,ismpkansas,ismpkansas70094873,2015-07-26T19:28:47.650Z,"Oklahoma",earthquake
2015-04-18T02:52:08.480Z,37.1771667,-97.7898333,4.46,1.66,ml,18,79,0.0342,0.05,ismpkansas,ismpkansas70094773,2015-07-19T23:02:48.020Z,"Kansas",earthquake
2015-04-17T18:57:16.660Z,37.1965,-97.888,3.03,1.55,ml,14,65,0.007517,0.07,ismpkansas,ismpkansas70094653,2015-07-19T23:02:39.790Z,"Kansas",earthquake
2015-04-17T13:10:47.810Z,37.0856667,-98.0358333,5.57,2.11,ml,17,102,0.06061,0.07,ismpkansas,ismpkansas70094583,2015-07-19T23:02:35.160Z,"Kansas",earthquake
2015-04-17T04:22:47.820Z,37.0046667,-97.5951667,6.17,1.72,ml,16,85,0.0943,0.06,ismpkansas,ismpkansas70094403,2015-07-19T23:02:26.920Z,"Kansas",earthquake
2015-04-16T18:30:26.860Z,37.0428333,-97.8358333,4.68,1.55,ml,16,91,0.07187,0.06,ismpkansas,ismpkansas70094323,2015-07-19T23:02:20.000Z,"Kansas",earthquake
2015-04-16T17:52:55.920Z,37.0711667,-97.9123333,7.2,1.51,ml,12,121,0.04925,0.05,ismpkansas,ismpkansas70094313,2015-07-19T23:02:15.020Z,"Kansas",earthquake
2015-04-16T17:05:18.600Z,36.978,-98.056,7.39,2.15,ml,18,132,0.1486,0.06,ismpkansas,ismpkansas70094308,2015-07-26T19:28:43.670Z,"Oklahoma",earthquake
2015-04-16T14:30:55.380Z,37.0538333,-97.9171667,4.57,1.73,ml,14,111,0.06544,0.06,ismpkansas,ismpkansas70094263,2015-07-19T23:02:11.550Z,"Kansas",earthquake
2015-04-16T05:39:02.880Z,37.0538333,-97.9171667,5.5,2.35,ml,18,73,0.06544,0.07,ismpkansas,ismpkansas70094163,2015-07-19T23:02:07.900Z,"Kansas",earthquake
2015-04-16T05:35:52.870Z,37.0543333,-97.9175,5.47,2.2,ml,17,72,0.06517,0.08,ismpkansas,ismpkansas70094158,2015-07-19T23:02:04.210Z,"Kansas",earthquake
2015-04-16T04:01:14.270Z,37.0515,-97.9561667,6.53,1.83,ml,15,83,0.08806,0.06,ismpkansas,ismpkansas70094143,2015-07-19T23:02:00.320Z,"Kansas",earthquake
2015-04-16T01:56:27.810Z,37.0506667,-97.9555,4.71,1.65,ml,17,84,0.0882,0.09,ismpkansas,ismpkansas70094128,2015-07-19T23:01:54.940Z,"Kansas",earthquake
2015-04-15T21:49:55.790Z,37.0548333,-97.918,5.27,1.89,ml,17,72,0.06498,0.08,ismpkansas,ismpkansas70094113,2015-07-19T23:01:51.260Z,"Kansas",earthquake
2015-04-15T19:53:31.850Z,37.0896667,-97.8481667,4.42,1.9,ml,15,89,0.02703,0.06,ismpkansas,ismpkansas70094093,2015-07-19T23:01:46.560Z,"Kansas",earthquake
2015-04-15T15:29:52.600Z,37.2215,-98.0475,4.79,2.35,ml,16,185,0.06133,0.08,ismpkansas,ismpkansas70094048,2015-07-22T19:21:07.080Z,"Kansas",earthquake
2015-04-15T12:18:38.050Z,37.076,-97.7918333,5.04,1.76,ml,14,90,0.07211,0.05,ismpkansas,ismpkansas70093993,2015-07-19T23:01:39.300Z,"Kansas",earthquake
2015-04-14T18:22:24.420Z,37.1571667,-97.8135,4.26,1.69,ml,17,63,0.04373,0.06,ismpkansas,ismpkansas70093603,2015-07-19T23:01:26.370Z,"Kansas",earthquake
2015-04-13T00:34:23.900Z,37.0048333,-97.5931667,6.56,1.81,ml,14,140,0.0927,0.05,ismpkansas,ismpkansas70093123,2015-07-19T23:01:12.490Z,"Kansas",earthquake
2015-04-12T12:37:00.450Z,37.0691667,-97.853,10.31,1.83,ml,12,82,0.04232,0.02,ismpkansas,ismpkansas70093063,2015-07-19T23:01:06.350Z,"Kansas",earthquake
2015-04-12T09:15:43.740Z,37.2016667,-97.9026667,7.38,1.68,ml,12,75,0.009513,0.03,ismpkansas,ismpkansas70093028,2015-07-19T23:00:59.650Z,"Kansas",earthquake
2015-04-12T08:37:56.760Z,37.2006667,-97.904,7.24,2.9,ml,14,74,0.009118,0.03,ismpkansas,ismpkansas70092998,2015-07-22T19:21:03.400Z,"Kansas",earthquake
2015-04-12T07:47:37.580Z,37.0326667,-97.825,1.34,1.63,ml,12,71,0.08475,0.05,ismpkansas,ismpkansas70092983,2015-07-19T23:00:49.550Z,"Kansas",earthquake
2015-04-12T03:49:41.840Z,37.201,-97.9036667,7.09,2.25,ml,13,75,0.009151,0.03,ismpkansas,ismpkansas70092933,2015-07-19T23:00:45.990Z,"Kansas",earthquake
2015-04-11T21:58:49.530Z,37.0501667,-97.918,3.97,2.27,ml,13,74,0.06888,0.07,ismpkansas,ismpkansas70093348,2015-07-19T23:01:17.960Z,"Kansas",earthquake
2015-04-11T21:57:33.480Z,37.1933333,-97.8938333,3.7,1.63,ml,9,65,0.01284,0.06,ismpkansas,ismpkansas70092858,2015-07-19T23:00:39.050Z,"Kansas",earthquake
2015-04-11T16:54:55.800Z,36.9766667,-98.0468333,4.78,1.77,ml,9,128,0.06999,0.08,ismpkansas,ismpkansas70092833,2015-07-26T19:28:39.770Z,"Oklahoma",earthquake
2015-04-11T01:38:04.060Z,37.1985,-97.8846667,7.88,2.22,ml,14,64,0.004836,0.04,ismpkansas,ismpkansas70092643,2015-07-19T23:00:30.540Z,"Kansas",earthquake
2015-04-10T07:41:30.180Z,37.0813333,-97.7938333,5.39,1.61,ml,14,88,0.06839,0.05,ismpkansas,ismpkansas70092238,2015-07-19T23:00:05.370Z,"Kansas",earthquake
2015-04-10T07:04:06.400Z,37.082,-97.791,4.73,1.64,ml,13,89,0.07022,0.04,ismpkansas,ismpkansas70092188,2015-07-19T22:59:58.670Z,"Kansas",earthquake
2015-04-10T07:01:21.910Z,37.0821667,-97.791,5.12,2.04,ml,16,70,0.07016,0.06,ismpkansas,ismpkansas70092178,2015-07-19T22:59:54.990Z,"Kansas",earthquake
2015-04-10T06:40:38.410Z,37.0815,-97.792,5.39,1.75,ml,15,70,0.06968,0.04,ismpkansas,ismpkansas70092153,2015-07-19T22:59:51.290Z,"Kansas",earthquake
2015-04-10T06:23:05.610Z,37.0815,-97.7933333,5.13,1.53,ml,15,89,0.0687,0.05,ismpkansas,ismpkansas70092133,2015-07-19T22:59:47.400Z,"Kansas",earthquake
2015-04-10T06:18:16.790Z,37.0821667,-97.79,4.85,1.75,ml,14,89,0.0709,0.04,ismpkansas,ismpkansas70092128,2015-07-19T22:59:43.340Z,"Kansas",earthquake
2015-04-10T06:14:08.340Z,37.0821667,-97.7923333,5.32,1.91,ml,14,89,0.06917,0.04,ismpkansas,ismpkansas70092108,2015-07-19T22:59:34.600Z,"Kansas",earthquake
2015-04-10T06:06:57.910Z,37.0821667,-97.793,5.03,1.74,ml,13,89,0.06868,0.04,ismpkansas,ismpkansas70092543,2015-07-19T23:00:27.000Z,"Kansas",earthquake
2015-04-10T06:06:33.320Z,37.082,-97.7933333,5.17,1.8,ml,15,70,0.0685,0.04,ismpkansas,ismpkansas70092123,2015-07-19T22:59:38.660Z,"Kansas",earthquake
2015-04-10T06:03:17.920Z,36.9626667,-97.669,6.61,1.52,ml,13,92,0.1611,0.06,ismpkansas,ismpkansas70092083,2015-07-26T19:28:35.490Z,"Oklahoma",earthquake
2015-04-10T05:48:42.980Z,37.0821667,-97.7933333,5.11,1.78,ml,15,70,0.06844,0.06,ismpkansas,ismpkansas70092063,2015-07-19T22:59:27.500Z,"Kansas",earthquake
2015-04-10T05:29:28.740Z,37.0811667,-97.7921667,5.05,1.81,ml,15,70,0.06968,0.04,ismpkansas,ismpkansas70092038,2015-07-19T22:59:23.180Z,"Kansas",earthquake
2015-04-10T04:56:22.450Z,37.0526667,-97.9193333,7.1,2.29,ml,16,73,0.06737,0.05,ismpkansas,ismpkansas70092018,2015-07-19T22:59:18.480Z,"Kansas",earthquake
2015-04-10T04:39:59.910Z,37.0998333,-97.6721667,2.78,2.06,ml,16,71,0.05626,0.08,ismpkansas,ismpkansas70091993,2015-07-19T22:59:14.650Z,"Kansas",earthquake
2015-04-10T02:04:38.050Z,37.0516667,-97.9156667,6.71,1.62,ml,13,73,0.06663,0.07,ismpkansas,ismpkansas70091938,2015-07-19T22:59:08.400Z,"Kansas",earthquake
2015-04-10T00:46:08.550Z,37.0531667,-97.92,2.04,2.39,ml,14,96,,0.08,ismpkansas,ismpkansas70091933,2015-07-19T22:59:04.080Z,"Kansas",earthquake
2015-04-10T00:09:31.010Z,37.0526667,-97.918,6.95,2.08,ml,10,115,0.06678,0.04,ismpkansas,ismpkansas70092488,2015-07-19T23:00:20.540Z,"Kansas",earthquake
2015-04-10T00:09:10.300Z,37.0523333,-97.9171667,6.76,1.96,ml,11,116,0.0667,0.05,ismpkansas,ismpkansas70091923,2015-07-19T22:59:00.480Z,"Kansas",earthquake
2015-04-09T20:51:16.820Z,37.0536667,-97.9158333,6.27,1.91,ml,15,72,0.065,0.04,ismpkansas,ismpkansas70091898,2015-07-19T22:58:52.270Z,"Kansas",earthquake
2015-04-09T20:49:01.850Z,37.0528333,-97.9158333,6.63,2.54,ml,11,116,,0.06,ismpkansas,ismpkansas70091903,2015-07-19T22:58:55.750Z,"Kansas",earthquake
2015-04-09T19:47:21.000Z,37.193,-97.8713333,5.13,1.8,ml,13,55,0.007506,0.04,ismpkansas,ismpkansas70091888,2015-07-19T22:58:48.320Z,"Kansas",earthquake
2015-04-09T18:03:12.110Z,37.0533333,-97.9156667,6.41,2.34,ml,15,73,0.06521,0.05,ismpkansas,ismpkansas70091853,2015-07-19T22:58:40.920Z,"Kansas",earthquake
2015-04-09T17:04:07.180Z,37.053,-97.9158333,6.86,1.88,ml,10,116,0.06556,0.06,ismpkansas,ismpkansas70091858,2015-07-19T22:58:44.530Z,"Kansas",earthquake
2015-04-09T17:03:29.170Z,37.0535,-97.9156667,6.56,1.96,ml,13,73,0.06507,0.04,ismpkansas,ismpkansas70091843,2015-07-19T22:58:37.350Z,"Kansas",earthquake
2015-04-09T15:14:18.500Z,37.14,-97.7355,2.68,2.3,ml,15,81,0.02305,0.06,ismpkansas,ismpkansas70091833,2015-07-19T22:58:33.540Z,"Kansas",earthquake
2015-04-09T00:25:50.920Z,37.1138333,-98.0946667,4.55,1.96,ml,12,187,0.009656,0.05,ismpkansas,ismpkansas70091488,2015-07-19T22:58:28.620Z,"Kansas",earthquake
2015-04-08T19:38:12.310Z,36.9525,-97.7868333,2.53,1.95,ml,15,88,0.1165,0.06,ismpkansas,ismpkansas70091463,2015-07-26T19:28:31.180Z,"Oklahoma",earthquake
2015-04-08T16:22:42.920Z,37.0458333,-97.75,3.98,1.57,ml,12,102,0.1076,0.04,ismpkansas,ismpkansas70091393,2015-07-19T22:58:23.120Z,"Kansas",earthquake
2015-04-08T15:32:05.170Z,37.2415,-97.9556667,4.06,1.66,ml,9,116,0.01914,0.06,ismpkansas,ismpkansas70091383,2015-07-19T22:58:18.360Z,"Kansas",earthquake
2015-04-08T13:53:28.220Z,37.1241667,-98.0395,7.57,2,ml,15,100,0.04447,0.05,ismpkansas,ismpkansas70091358,2015-07-19T22:58:13.220Z,"Kansas",earthquake
2015-04-08T13:18:45.970Z,37.1128333,-98.0925,4.48,2.32,ml,15,151,0.01085,0.07,ismpkansas,ismpkansas70091348,2015-07-19T22:58:08.990Z,"Kansas",earthquake
2015-04-08T08:30:44.940Z,37.1946667,-98.033,4.94,1.53,ml,14,160,0.05897,0.06,ismpkansas,ismpkansas70091253,2015-07-19T22:57:58.690Z,"Kansas",earthquake
2015-04-08T03:57:03.840Z,37.1088333,-98.0405,7.7,1.98,ml,15,84,0.04606,0.06,ismpkansas,ismpkansas70091223,2015-07-19T22:57:54.120Z,"Kansas",earthquake
2015-04-08T02:38:52.670Z,37.0863333,-98.0363333,5.66,1.7,ml,13,102,0.05988,0.06,ismpkansas,ismpkansas70091198,2015-07-19T22:57:50.470Z,"Kansas",earthquake
2015-04-08T01:08:15.390Z,37.0695,-97.6443333,5.35,1.73,ml,13,95,0.06968,0.04,ismpkansas,ismpkansas70091173,2015-07-19T22:57:46.860Z,"Kansas",earthquake
2015-04-08T00:04:48.180Z,37.0238333,-97.9373333,6.53,1.81,ml,14,84,0.06998,0.06,ismpkansas,ismpkansas70091138,2015-07-19T22:57:41.940Z,"Kansas",earthquake
2015-04-07T21:35:29.390Z,37.1088333,-98.0401667,7.49,2.08,ml,16,84,0.04631,0.06,ismpkansas,ismpkansas70091073,2015-07-19T22:57:37.160Z,"Kansas",earthquake
2015-04-07T14:46:05.280Z,37.0931667,-97.9971667,7.26,1.59,ml,13,81,0.08397,0.05,ismpkansas,ismpkansas70090953,2015-07-19T22:57:30.890Z,"Kansas",earthquake
2015-04-07T06:51:44.020Z,37.2306667,-97.968,4.9,1.67,ml,13,117,0.004588,0.05,ismpkansas,ismpkansas70090883,2015-07-19T22:57:27.130Z,"Kansas",earthquake
2015-04-07T06:27:52.240Z,37.2316667,-97.9685,4.77,1.55,ml,10,117,0.00531,0.06,ismpkansas,ismpkansas70090878,2015-07-19T22:57:23.500Z,"Kansas",earthquake
2015-04-07T05:29:57.600Z,37.2356667,-97.9656667,4.51,1.94,ml,13,115,0.009875,0.06,ismpkansas,ismpkansas70090873,2015-07-19T22:57:18.780Z,"Kansas",earthquake
2015-04-07T04:40:33.330Z,37.088,-98.0391667,6.31,2.02,ml,13,103,0.05707,0.06,ismpkansas,ismpkansas70090868,2015-07-19T22:57:15.130Z,"Kansas",earthquake
2015-04-07T01:32:37.480Z,37.092,-97.9966667,3.01,2.15,ml,14,81,0.08477,0.09,ismpkansas,ismpkansas70090833,2015-07-19T22:57:11.530Z,"Kansas",earthquake
2015-04-06T17:10:21.740Z,37.205,-98.0286667,4.25,1.67,ml,10,160,0.05092,0.07,ismpkansas,ismpkansas70090728,2015-07-19T22:56:58.700Z,"Kansas",earthquake
2015-04-06T16:20:30.240Z,37.2056667,-98.022,4.08,1.71,ml,12,155,0.04586,0.07,ismpkansas,ismpkansas70090708,2015-07-19T22:56:55.010Z,"Kansas",earthquake
2015-04-06T12:58:45.220Z,37.2055,-98.0265,3.18,1.51,ml,11,159,0.04915,0.06,ismpkansas,ismpkansas70090683,2015-07-19T22:56:51.460Z,"Kansas",earthquake
2015-04-06T07:17:06.720Z,37.0251667,-97.9366667,6.02,1.53,ml,12,94,0.07141,0.05,ismpkansas,ismpkansas70090638,2015-07-19T22:56:45.200Z,"Kansas",earthquake
2015-04-06T02:38:32.290Z,36.9683333,-97.6746667,5.93,1.84,ml,14,91,0.1638,0.08,ismpkansas,ismpkansas70090593,2015-07-26T19:28:26.790Z,"Oklahoma",earthquake
2015-04-06T01:45:41.140Z,37.1946667,-98.036,4.52,1.9,ml,14,162,0.061,0.06,ismpkansas,ismpkansas70090578,2015-07-19T22:56:40.260Z,"Kansas",earthquake
2015-04-06T01:33:45.020Z,37.0865,-98.041,6.6,2.92,ml,16,105,0.05689,0.07,ismpkansas,ismpkansas70090573,2015-07-19T22:56:36.490Z,"10km S of Anthony, Kansas",earthquake
2015-04-05T22:19:32.090Z,37.1956667,-98.0348333,2.59,1.66,ml,11,162,0.05968,0.07,ismpkansas,ismpkansas70090548,2015-07-19T22:56:29.330Z,"Kansas",earthquake
2015-04-05T21:10:10.130Z,37.2043333,-98.028,3,1.63,ml,10,160,0.05073,0.06,ismpkansas,ismpkansas70090538,2015-07-19T22:56:24.100Z,"Kansas",earthquake
